asin,Manufacturer,Processor Type,Hard Drive Size,Hard Disk Description,RAM Size,url
B0CL8MZ15K,Lenovo,Core i,512 GB,SSD,8 GB,https://www.amazon.co.uk/Lenovo-Ideapad-Touchscreen-i5-1155G7-Processor/dp/B0CL8MZ15K/ref=sr_1_1541?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1541
B0CKYYBZWN,Lenovo,Ryzen,1 TB,SSD,24 GB,https://www.amazon.co.uk/Lenovo-ThinkPad-Graphics-Backlit-Fingerprint/dp/B0CKYYBZWN/ref=sr_1_1544?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1544
B0CKXZHHP7,Lenovo,Ryzen,512 GB,SSD,8 GB,https://www.amazon.co.uk/Lenovo-IdeaPad-Storage-Display-Graphics/dp/B0CKXZHHP7/ref=sr_1_1545?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1545
B0CKXYYDRW,Lenovo,Ryzen,1 TB,SSD,16 GB,https://www.amazon.co.uk/Lenovo-IdeaPad-Storage-Display-Graphics/dp/B0CKXYYDRW/ref=sr_1_1546?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1546
B0CKXY5N6J,Lenovo,Ryzen,2 TB,SSD,40 GB,https://www.amazon.co.uk/Lenovo-IdeaPad-Storage-Display-Graphics/dp/B0CKXY5N6J/ref=sr_1_1547?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1547
B0CKXW16FN,Lenovo,Ryzen,512 GB,SSD,16 GB,https://www.amazon.co.uk/Lenovo-IdeaPad-Storage-Display-Graphics/dp/B0CKXW16FN/ref=sr_1_1551?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1551
B0CKXDSGYD,Lenovo,Ryzen,512 GB,SSD,8 GB,https://www.amazon.co.uk/Lenovo-Ideapad-Portable-i7-1160G7-Bluetooth/dp/B0CKXDSGYD/ref=sr_1_1553?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1553
B0CKWP65S4,Msi,Core i,512 GB,SSD,16 GB,https://www.amazon.co.uk/MSI-Commercial-Professional-Laptop-Eco-Friendly/dp/B0CKWP65S4/ref=sr_1_1555?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1555
B0CKVSQSR5,Lenovo,Core i,512 GB,SSD,16 GB,https://www.amazon.co.uk/Lenovo-i5-1335U-i7-1255U-Fingerprint-Thunderbolt/dp/B0CKVSQSR5/ref=sr_1_1559?dib=eyJ2IjoiMSJ9.rpYfUZI4-cFEP2sxEvO7sA_Pb0GvlHui1k6GAZ-d9KTRqGP0pe1fUE_VZudJ7So36og-pJcH56rSVQoj2qrpoaSw9AWbimFwoNPFyJqVoxpG9Ydfp51HdVNFIza0u5u7oNDIFgoC4O5VKN_mcC2Co5DZqHcccHMPHC3UXkatQbDvSTYeJvzoJ8WEarngLYyaeYpjJ1ZQv_mF4q0fzIEhbMuQp-klGw5A5Zil3h4yUo_-DZ7YEU6dMpVroevrZ07DUNjQRFH1Qm4zElWMlOnf4XvC_cJRuy8zxRtrn4rucsw.HgzKjYRn5z51S8Q3fUX_x8fvaz-JV61WGzAmP9lxBk8&dib_tag=se&qid=1746427620&s=computers&sr=1-1559
B0CKVRDLVX,Lenovo,Core i,256 GB,SSD,8 GB,https://www.amazon.co.uk/Lenovo-IdeaPad-i3-1215U-Processor-Fingerprint/dp/B0CKVRDLVX/ref=sr_1_1561?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1561
B0CKVH9J24,Lenovo,Core i,1 TB,SSD,12 GB,https://www.amazon.co.uk/Lenovo-1920x1080-Fingerprint-Intel-i5-1135G7/dp/B0CKVH9J24/ref=sr_1_1563?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1563
B0CKVD9SN5,Lenovo,Aures,320 GB,eMMC,4 GB,https://www.amazon.co.uk/Lenovo-Slim-3-Chromebook-Laptop-Computer/dp/B0CKVD9SN5/ref=sr_1_1565?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1565
B0CKVBSLZB,Lenovo,Aures,192 GB,eMMC,4 GB,https://www.amazon.co.uk/Lenovo-ideaPad-Slim-3-Chromebook-Laptop/dp/B0CKVBSLZB/ref=sr_1_1566?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1566
B0CKR6PQZB,Lenovo,Aures,1 TB,SSD,32 GB,https://www.amazon.co.uk/Lenovo-Ideapad-AMD-GeForce-Backlit/dp/B0CKR6PQZB/ref=sr_1_1568?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1568
B0CKQ262C9,Hp,Ryzen,512 GB,SSD,8 GB,https://www.amazon.co.uk/HP-15-6-FHD-Laptop-15-ef2030tg/dp/B0CKQ262C9/ref=sr_1_1572?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1572
B0CKPZLTP3,Lenovo,Core i,1 TB,SSD,32 GB,https://www.amazon.co.uk/Lenovo-ThinkStation-30H00014US-Workstation-Hexadeca-core/dp/B0CKPZLTP3/ref=sr_1_1573?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1573
B0CKN89X86,Autre,Ryzen,512 GB,SSD,16 GB,https://www.amazon.co.uk/Svikou-Display-Backlit-8000Mah-Battery/dp/B0CKN89X86/ref=sr_1_1574?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1574
B0CKN62WBD,Autre,Aures,1000 GB,SSD,16 GB,https://www.amazon.co.uk/Svikou-Display-Backlit-8000Mah-Battery/dp/B0CKN62WBD/ref=sr_1_1575?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1575
B0CKJZPT3X,Lenovo,Core i,1 TB,SSD,32 GB,https://www.amazon.co.uk/Lenovo-ThinkPad-i7-13700HX-Backlit-Fingerprint/dp/B0CKJZPT3X/ref=sr_1_1576?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1576
B0CKJWP1M8,Lenovo,Core i,1 TB,SSD,32 GB,https://www.amazon.co.uk/Lenovo-Processor-Non-Touch-Performance-Thunderbolt/dp/B0CKJWP1M8/ref=sr_1_1578?dib=eyJ2IjoiMSJ9.Cj8olJVPpcWpaStVTjYM_C1Vaz-r3zJT1n7VX_oXQgyFeGklflORXo6GCWih_DUs1cgOz8SiVqfM97Ub9BWhQ1S5VhzcRSf8R0C_IzPNP83qd6o0KWzyaBK1Aj6RdjkS65LOGrHAQRqXfxQLDoFqqfMZvzPAbYpFcrywhYqkjTXZGHR4PFPjxCVkny5-5agiI8tEsV8qOe4y9ZrI5FPE9nqx-l7SrF6HzhmdWnlbVgFtl793O_cZWhoBR-dYJrqVkwTcZo5fkAASdgbGePKwJKF5CknUUrpIYhaAcjtcACw.tFq9Edu3sjnAW4XkrL7q2RZD_IJd4Oc9xZOLq_X9MuQ&dib_tag=se&qid=1746427624&s=computers&sr=1-1578
B0CKGLXBFB,Asus,Aures,128 GB,eMMC,4 GB,https://www.amazon.co.uk/ASUS-2023-Computer-Display-MarxsolAccessory/dp/B0CKGLXBFB/ref=sr_1_1587?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1587
B0CKFNYD8N,Lenovo,Core i,512 GB,SSD,8 GB,https://www.amazon.co.uk/Lenovo-Ideapad-3i-i5-1155G7-Bluetooth/dp/B0CKFNYD8N/ref=sr_1_1589?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1589
B0CKB8MNGR,Lenovo,Core i,2 TB,SSD,32 GB,https://www.amazon.co.uk/Lenovo-ThinkPad-Carbon-Gen-Fingerprint/dp/B0CKB8MNGR/ref=sr_1_1595?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1595
B0CK9JSM3G,Lenovo,Ryzen,512 GB,SSD,16 GB,https://www.amazon.co.uk/Lenovo-V15-Hexa-core-Processor-i7-1065G7/dp/B0CK9JSM3G/ref=sr_1_1597?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1597
B0CK572S1G,Dell,Core i,1 TB,SSD,16 GB,https://www.amazon.co.uk/Inspiron-Business-1920x1080-i5-1135G7-Bluetooth/dp/B0CK572S1G/ref=sr_1_1600?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1600
B0CK54NNQP,Dell,Core i,1 TB,SSD,16 GB,https://www.amazon.co.uk/Inspiron-Business-1920x1080-i5-1135G7-Bluetooth/dp/B0CK54NNQP/ref=sr_1_1601?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1601
B0CJPBVWWG,Lenovo,Core i,1 TB,SSD,16 GB,https://www.amazon.co.uk/Touchscreen-IdeaPad-i5-1155G7-Processor-1920x1080/dp/B0CJPBVWWG/ref=sr_1_1604?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1604
B0CJNCH5V9,Lenovo,Core i,512 GB,SSD,12 GB,https://www.amazon.co.uk/Lenovo-1920x1080-i5-1155G7-Processor-Bluetooth/dp/B0CJNCH5V9/ref=sr_1_1605?dib=eyJ2IjoiMSJ9.YABHDl0fvE8OwgWLc8VG6hVGmnWcwtl7nZlYtmdVCVchPeVqYv536g3X1IHXlJhf9GeW0lPrn3FehU9PX8WWFxcEix4jBQlBUY5ZDi_y5LIpRswUFprqHtRHh6qHN0lgFaLijDZ-D-9JvotVFjUVWgafTMVCW0_n4ihWkAZY8c0xA-aMQEjBT8qwL5zYc_DiBox-AANLlEJFwtoPwCUTlH8hI5ZCqYQd210RWxg6DsneiTzDH-QE6F-lWR0VKns-21IvAcVgecp38pC-88Vg2M0WAg9nJGTmYYcsiWVCHg0.n_Ap20PJvBltNZCbthvh7eQhRy1C71kns9EwW9uuT3k&dib_tag=se&qid=1746427632&s=computers&sr=1-1605
B0CJLQY5DZ,Lenovo,Aures,1 TB,SSD,16 GB,https://www.amazon.co.uk/Lenovo-IdeaPad-Display-AMD-7-7735HS/dp/B0CJLQY5DZ/ref=sr_1_1609?dib=eyJ2IjoiMSJ9.MeSfU55Xqe4C7mlS4TCSjFKrRqlps-e4lPtiqT1xy_8mAnge8Q1xJwLduG5sY8GNqFS6asaNBml1OvDFL9F2D55bw1I3A3PSvJZTQfaFBN_GpAijX4Iryq-KpgGqDJde1CucAwul7vMhsGd-gUEqW0TA94gV4_d03Kqqtws5nK6-vXqzF6t62T6B8MVlPvjGCabeH42HTI7cI8xwiuH_eM4gX0J5FFY-leJX4OwjkdIMg0zmrjcXv5Hl1NsLXQ14oIcY4Sxmfy0ogOTqiUBXXwaqSHixhr4_ES8_eDHnMHY.Uy0yl8ocx8Xc6mYanuu8Un3IMclCYRrRDYSH9Rp9tdc&dib_tag=se&qid=1746427638&s=computers&sr=1-1609
